Date,Item,Shortage Qty 
24-12-2024,0DDZG,32
24-12-2024,2GXK6,88
24-12-2024,20GDZ,4
24-12-2024,26KKD,6
24-12-2024,468D6,2
24-12-2024,468VV,2
24-12-2024,4ZX2K,10
24-12-2024,6SO20,1
24-12-2024,6K2O2,12
02-08-2024,OZKK2,36
02-08-2024,S08OG,57
02-08-2024,S6QDG,1144
02-08-2024,UO62I,690
02-08-2024,VKDKX,10
02-08-2024,X40MK,182
02-08-2024,Z0K64,7
02-08-2024,Z46SI,1
02-08-2024,ZU26O,43
02-08-2024,ZZ0Q2,1038
05-08-2024,0XDX0,4
05-08-2024,26V02,4
05-08-2024,2624M,25
05-08-2024,20O2V,14
05-08-2024,44U64,9
05-08-2024,48GKG,5
05-08-2024,4GV66,30
05-08-2024,66SG0,35
05-08-2024,66Q8X,9
05-08-2024,6M00G,6
05-08-2024,88D2G,1
05-08-2024,8DUOO,73
05-08-2024,8ZD20,1
05-08-2024,8IDD2,2
05-08-2024,026GD,36
05-08-2024,0SKKG,122
05-08-2024,DVUQI,3
05-08-2024,GXQ8D,39
05-08-2024,G0GID,2
05-08-2024,IQQKD,62
05-08-2024,K24V6,10
05-08-2024,K6KXG,8
05-08-2024,M200V,3
05-08-2024,M646U,2
05-08-2024,M66IZ,26
05-08-2024,OZKK2,8
05-08-2024,S08OG,35
05-08-2024,UO62I,1138
05-08-2024,VKDKX,10
05-08-2024,Z46SI,1
05-08-2024,ZZ0Q2,1103
06-08-2024,04XSI,12
06-08-2024,0D86G,10
06-08-2024,0XDX0,4
06-08-2024,26V02,4
06-08-2024,2624M,33
06-08-2024,20O2V,14
06-08-2024,44U64,9
06-08-2024,48GKG,5
06-08-2024,4D0D4,1
06-08-2024,4GV66,30
06-08-2024,60KK2,2
06-08-2024,62S0Q,2
06-08-2024,66SG0,39
06-08-2024,66Q8X,11
06-08-2024,6M00G,11
06-08-2024,88D2G,1
06-08-2024,8DUOO,73
06-08-2024,8ZD20,144
06-08-2024,0SKKG,170
06-08-2024,DVUQI,3
06-08-2024,GXQ8D,39
06-08-2024,IQQKD,80
06-08-2024,K24V6,10
06-08-2024,K6KXG,8
06-08-2024,M200V,3
06-08-2024,M646U,2
06-08-2024,M66IZ,26
06-08-2024,S08OG,35
06-08-2024,UO62I,1159
06-08-2024,VKDKX,10
06-08-2024,X4K02,10
06-08-2024,Z0K64,11
06-08-2024,Z46SI,1
06-08-2024,ZZ0Q2,473
07-08-2024,0D86G,10
07-08-2024,0XDX0,4
07-08-2024,26V02,4
07-08-2024,2624M,9
07-08-2024,20O2V,14
07-08-2024,44U64,9
07-08-2024,48GKG,5
07-08-2024,4GV66,30
07-08-2024,60KK2,2
07-08-2024,62S0Q,2
07-08-2024,66SG0,39
07-08-2024,82IX0,6
07-08-2024,88D2G,1
07-08-2024,8DUOO,73
07-08-2024,8ZD20,44
07-08-2024,0SKKG,176
07-08-2024,DVUQI,3
07-08-2024,GXQ8D,39
07-08-2024,IQQKD,80
07-08-2024,K86Q2,12
07-08-2024,K24V6,10
07-08-2024,K6KXG,8
07-08-2024,K6GKX,2
07-08-2024,M200V,3
07-08-2024,M646U,2
07-08-2024,M66IZ,27
07-08-2024,S08OG,35
07-08-2024,UO62I,1386
07-08-2024,VKDKX,10
07-08-2024,X4K02,10
07-08-2024,Z46SI,1
07-08-2024,ZZ0Q2,1319
08-08-2024,0D86G,10
08-08-2024,0XDX0,4
08-08-2024,26V02,4
08-08-2024,2DX22,25
08-08-2024,20O2V,14
08-08-2024,44U64,9
08-08-2024,48GKG,5
08-08-2024,4GV66,30
08-08-2024,60KK2,2
08-08-2024,62S0Q,3
08-08-2024,66SG0,39
08-08-2024,88D2G,1
08-08-2024,8DUOO,78
08-08-2024,8ZD20,49
08-08-2024,0SKKG,176
08-08-2024,DVUQI,3
08-08-2024,GXQ8D,39
08-08-2024,GKG88,31
08-08-2024,IQQKD,80
08-08-2024,K6GKX,2
08-08-2024,M200V,3
08-08-2024,M646U,1
08-08-2024,M66IZ,55
08-08-2024,S08OG,35
08-08-2024,UO62I,1448
08-08-2024,VKDKX,10
08-08-2024,X4K02,10
08-08-2024,Z0K64,6
08-08-2024,Z46SI,1
08-08-2024,ZZ0Q2,1319
09-08-2024,0D86G,10
09-08-2024,26V02,4
09-08-2024,2DX22,136
09-08-2024,20O2V,14
09-08-2024,44U64,9
09-08-2024,48GKG,5
09-08-2024,4GV66,30
09-08-2024,60KK2,2
09-08-2024,62S0Q,3
09-08-2024,66SG0,39
09-08-2024,88D2G,1
09-08-2024,8DUOO,10
09-08-2024,8ZD20,12
09-08-2024,DVUQI,3
09-08-2024,GXQ8D,39
09-08-2024,K6GKX,2
09-08-2024,M200V,3
09-08-2024,M646U,1
09-08-2024,M66IZ,55
09-08-2024,S08OG,35
09-08-2024,VKDKX,10
09-08-2024,X4K02,10
09-08-2024,Z46SI,1
09-08-2024,Z8O2X,9
09-08-2024,ZGI8Q,9
09-08-2024,ZMD0X,2
09-08-2024,ZZ0Q2,1323
12-08-2024,0D86G,10
12-08-2024,26V02,6
12-08-2024,20O2V,14
12-08-2024,48GKG,5
12-08-2024,60KK2,2
12-08-2024,62S0Q,2
12-08-2024,66SG0,39
12-08-2024,66SKX,2
12-08-2024,88D2G,4
12-08-2024,8DUOO,60
12-08-2024,8ZD20,7
12-08-2024,06Z6Q,8
12-08-2024,DVUQI,3
12-08-2024,GXQ8D,39
12-08-2024,IX2GI,30
12-08-2024,M200V,3
12-08-2024,QQSDK,9
12-08-2024,S08OG,42
12-08-2024,V62XV,1
12-08-2024,Z46SI,1
12-08-2024,ZZ0Q2,1452
13-08-2024,0D86G,10
13-08-2024,26V02,7
13-08-2024,2DX22,149
13-08-2024,20O2V,14
13-08-2024,48GKG,5
13-08-2024,60KK2,2
13-08-2024,62S0Q,2
13-08-2024,66SG0,39
13-08-2024,66SKX,2
13-08-2024,6XKUZ,28
13-08-2024,88D2G,4
13-08-2024,8DUOO,86
13-08-2024,8ZD20,13
13-08-2024,06Z6Q,8
13-08-2024,DVUQI,3
13-08-2024,G88KD,44
13-08-2024,GXQ8D,39
13-08-2024,IX2GI,30
13-08-2024,M200V,3
13-08-2024,OXXGI,14
13-08-2024,OZKK2,10
13-08-2024,QQSDK,9
13-08-2024,S08OG,42
13-08-2024,Z46SI,1
13-08-2024,ZZ0Q2,1455
14-08-2024,0D86G,10
14-08-2024,26V02,7
14-08-2024,2DX22,161
14-08-2024,20O2V,14
14-08-2024,60KK2,2
14-08-2024,62S0Q,3
14-08-2024,66SKX,2
14-08-2024,6KQGO,1
14-08-2024,88D2G,4
14-08-2024,8DUOO,30
14-08-2024,8ZD20,9
14-08-2024,06Z6Q,8
14-08-2024,DVUQI,3
14-08-2024,GXQ8D,39
14-08-2024,IX2GI,30
14-08-2024,M200V,3
14-08-2024,OK8GS,50
14-08-2024,OXXGI,18
14-08-2024,OZKK2,14
14-08-2024,S08OG,42
14-08-2024,Z46SI,1
14-08-2024,ZZ0Q2,299
15-08-2024,0D86G,10
15-08-2024,26V02,7
15-08-2024,2DX22,161
15-08-2024,20O2V,14
15-08-2024,60KK2,2
15-08-2024,62S0Q,3
15-08-2024,66SKX,2
15-08-2024,6KQGO,1
15-08-2024,88D2G,4
15-08-2024,8DUOO,30
15-08-2024,8ZD20,9
15-08-2024,06Z6Q,8
15-08-2024,DVUQI,3
15-08-2024,GXQ8D,39
15-08-2024,IX2GI,30
15-08-2024,M200V,3
15-08-2024,OK8GS,50
15-08-2024,OXXGI,18
15-08-2024,OZKK2,14
15-08-2024,S08OG,42
15-08-2024,Z46SI,1
15-08-2024,ZZ0Q2,299
16-08-2024,26V02,9
16-08-2024,20O2V,13
16-08-2024,4D0D4,1
16-08-2024,60KK2,2
16-08-2024,62S0Q,3
16-08-2024,66SKX,3
16-08-2024,6KQGO,202
16-08-2024,88D2G,5
16-08-2024,8V6K4,4
16-08-2024,D0DQ2,2
16-08-2024,DVUQI,3
16-08-2024,GXQ8D,39
16-08-2024,IX2GI,50
16-08-2024,K06O2,226
16-08-2024,M200V,3
16-08-2024,OXXGI,45
16-08-2024,OZKK2,81
16-08-2024,S08OG,42
16-08-2024,XG2X6,6
16-08-2024,Z0K64,36
16-08-2024,Z46SI,1
16-08-2024,ZZ0Q2,252
19-08-2024,26V02,9
19-08-2024,62S0Q,3
19-08-2024,66SKX,3
19-08-2024,82IX0,1
19-08-2024,88D2G,5
19-08-2024,026GD,38
19-08-2024,D0DQ2,2
19-08-2024,DVUQI,3
19-08-2024,G482X,2
19-08-2024,GXQ8D,39
19-08-2024,IX2GI,50
19-08-2024,M200V,3
19-08-2024,OXXGI,49
19-08-2024,OZKK2,44
19-08-2024,Z46SI,1
19-08-2024,ZZ0Q2,6
20-08-2024,26V02,13
20-08-2024,4D0D4,1
20-08-2024,66SKX,3
20-08-2024,88D2G,1
20-08-2024,026GD,44
20-08-2024,D0DQ2,2
20-08-2024,DVUQI,3
20-08-2024,G482X,2
20-08-2024,GXQ8D,39
20-08-2024,IX2GI,50
20-08-2024,OXXGI,50
20-08-2024,OZKK2,47
20-08-2024,UDK0Z,30
20-08-2024,Z46SI,1
21-08-2024,26V02,13
21-08-2024,66SKX,1
21-08-2024,88D2G,1
21-08-2024,8DUOO,23
21-08-2024,8ZD20,21
21-08-2024,026GD,45
21-08-2024,D0DQ2,2
21-08-2024,DK6OX,1
21-08-2024,DVUQI,3
21-08-2024,G482X,2
21-08-2024,GXQ8D,39
21-08-2024,IX2GI,20
21-08-2024,KUKUZ,2
21-08-2024,OXXGI,20
21-08-2024,S08OG,6
21-08-2024,Z0K64,5
21-08-2024,Z46SI,1
21-08-2024,Z8O2X,17
21-08-2024,ZGI8Q,17
22-08-2024,4K4M2,58
22-08-2024,88D2G,1
22-08-2024,8ZD20,1
22-08-2024,82X4K,34
22-08-2024,026GD,90
22-08-2024,D0DQ2,2
22-08-2024,DDIKI,64
22-08-2024,DK6OX,1
22-08-2024,DVUQI,3
22-08-2024,G482X,2
22-08-2024,GXQ8D,39
22-08-2024,IX2GI,20
22-08-2024,OXXGI,20
22-08-2024,S08OG,176
22-08-2024,S08O6,32
22-08-2024,XVIX4,79
22-08-2024,Z46SI,1
23-08-2024,20O2V,1
23-08-2024,4K4M2,58
23-08-2024,88D2G,1
23-08-2024,8DUOO,21
23-08-2024,8ZD20,15
23-08-2024,026GD,1
23-08-2024,D0DQ2,2
23-08-2024,DK6OX,1
23-08-2024,G482X,2
23-08-2024,GXQ8D,39
23-08-2024,IX2GI,20
23-08-2024,OXXGI,20
23-08-2024,S08OG,176
23-08-2024,S08O6,37
26-08-2024,20O2V,1
26-08-2024,4K4M2,58
26-08-2024,88D2G,1
26-08-2024,8DUOO,21
26-08-2024,8ZD20,15
26-08-2024,026GD,1
26-08-2024,D0DQ2,2
26-08-2024,DK6OX,1
26-08-2024,G482X,2
26-08-2024,GXQ8D,39
26-08-2024,IX2GI,20
26-08-2024,OXXGI,20
26-08-2024,S08OG,176
26-08-2024,S08O6,37
27-08-2024,0XDX0,12
27-08-2024,44DQ0,39
27-08-2024,4D0D4,3
27-08-2024,4K4M2,62
27-08-2024,4V2DD,20
27-08-2024,88D2G,1
27-08-2024,8DUOO,8
27-08-2024,026GD,12
27-08-2024,0U8M6,3
27-08-2024,D0DQ2,2
27-08-2024,DK6OX,1
27-08-2024,G482X,2
27-08-2024,GSG8G,2
27-08-2024,GXQ8D,39
27-08-2024,OSOKQ,14
27-08-2024,OXXGI,1
27-08-2024,OZKK2,4
27-08-2024,S08OG,176
27-08-2024,S08O6,10
27-08-2024,S6QDG,872
27-08-2024,XVIX4,229
27-08-2024,XS02O,23
28-08-2024,0XDX0,15
28-08-2024,4D0D4,4
28-08-2024,4K4M2,2
28-08-2024,4V2DD,28
28-08-2024,6DXIQ,1
28-08-2024,8DUOO,17
28-08-2024,8ZD20,3
28-08-2024,0U8M6,3
28-08-2024,D26DU,9
28-08-2024,D0DQ2,2
28-08-2024,DDIKI,126
28-08-2024,DK6OX,1
28-08-2024,D80DM,4
28-08-2024,DKI4K,2
28-08-2024,GSG8G,2
28-08-2024,GXQ8D,39
28-08-2024,OZKK2,23
28-08-2024,S08OG,176
28-08-2024,S08O6,10
28-08-2024,SG6VD,163
28-08-2024,XS02O,41
28-08-2024,Z0K64,15
28-08-2024,Z8O2X,22
28-08-2024,ZGI8Q,22
28-08-2024,ZU26O,138
29-08-2024,0XDX0,16
29-08-2024,4K4M2,2
29-08-2024,4V2DD,32
29-08-2024,60DG8,26
29-08-2024,8DUOO,36
29-08-2024,8ZD20,15
29-08-2024,0U8M6,3
29-08-2024,D0DQ2,2
29-08-2024,DK6OX,2
29-08-2024,D80DM,4
29-08-2024,D0D82,4
29-08-2024,DI84X,93
29-08-2024,DKI4K,4
29-08-2024,G88KD,3
29-08-2024,GSG8G,7
29-08-2024,GXQ8D,39
29-08-2024,GOX8Q,106
29-08-2024,I8O8Z,15
29-08-2024,K6U40,7
29-08-2024,KZX4Z,13
29-08-2024,S08O6,16
29-08-2024,SVUKV,55
29-08-2024,XS02O,48
29-08-2024,Z8O2X,7
29-08-2024,ZGI8Q,7
30-08-2024,0XDX0,18
30-08-2024,24K48,1
30-08-2024,2MGKG,59
30-08-2024,4D66I,99
30-08-2024,4K4M2,2
30-08-2024,4V2DD,52
30-08-2024,82IX0,1
30-08-2024,8DUOO,100
30-08-2024,8ZD20,1
30-08-2024,0U8M6,3
30-08-2024,D0DQ2,2
30-08-2024,DK6OX,2
30-08-2024,D80DM,4
30-08-2024,D0D82,4
30-08-2024,DI84X,93
30-08-2024,DKI4K,3
30-08-2024,GSG8G,8
30-08-2024,GXQ8D,39
30-08-2024,GOX8Q,106
30-08-2024,K6U40,7
30-08-2024,KZX4Z,13
30-08-2024,S08O6,16
30-08-2024,SVUKV,55
30-08-2024,X4S4S,1
30-08-2024,XS02O,20
02-09-2024,0XDX0,27
02-09-2024,24KX8,165
02-09-2024,24K48,1
02-09-2024,4D66I,9
02-09-2024,4M6DK,418
02-09-2024,4K4M2,2
02-09-2024,4V2DD,53
02-09-2024,82IX0,1
